Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,Age_Standardized,DailyRate_Standardized,DistanceFromHome_Standardized,Education_Standardized,EmployeeCount_Standardized,EmployeeNumber_Standardized,EnvironmentSatisfaction_Standardized,HourlyRate_Standardized,JobInvolvement_Standardized,JobLevel_Standardized,JobSatisfaction_Standardized,MonthlyIncome_Standardized,MonthlyRate_Standardized,NumCompaniesWorked_Standardized,PercentSalaryHike_Standardized,PerformanceRating_Standardized,RelationshipSatisfaction_Standardized,StandardHours_Standardized,StockOptionLevel_Standardized,TotalWorkingYears_Standardized,TrainingTimesLastYear_Standardized,WorkLifeBalance_Standardized,YearsAtCompany_Standardized,YearsInCurrentRole_Standardized,YearsSinceLastPromotion_Standardized,YearsWithCurrManager_Standardized,Age_Scaled,DailyRate_Scaled,DistanceFromHome_Scaled,Education_Scaled,EmployeeCount_Scaled,EmployeeNumber_Scaled,EnvironmentSatisfaction_Scaled,HourlyRate_Scaled,JobInvolvement_Scaled,JobLevel_Scaled,JobSatisfaction_Scaled,MonthlyIncome_Scaled,MonthlyRate_Scaled,NumCompaniesWorked_Scaled,PercentSalaryHike_Scaled,PerformanceRating_Scaled,RelationshipSatisfaction_Scaled,StandardHours_Scaled,StockOptionLevel_Scaled,TotalWorkingYears_Scaled,TrainingTimesLastYear_Scaled,WorkLifeBalance_Scaled,YearsAtCompany_Scaled,YearsInCurrentRole_Scaled,YearsSinceLastPromotion_Scaled,YearsWithCurrManager_Scaled,Age_Normalized,DailyRate_Normalized,DistanceFromHome_Normalized,Education_Normalized,EmployeeCount_Normalized,EmployeeNumber_Normalized,EnvironmentSatisfaction_Normalized,HourlyRate_Normalized,JobInvolvement_Normalized,JobLevel_Normalized,JobSatisfaction_Normalized,MonthlyIncome_Normalized,MonthlyRate_Normalized,NumCompaniesWorked_Normalized,PercentSalaryHike_Normalized,PerformanceRating_Normalized,RelationshipSatisfaction_Normalized,StandardHours_Normalized,StockOptionLevel_Normalized,TotalWorkingYears_Normalized,TrainingTimesLastYear_Normalized,WorkLifeBalance_Normalized,YearsAtCompany_Normalized,YearsInCurrentRole_Normalized,YearsSinceLastPromotion_Normalized,YearsWithCurrManager_Normalized
43,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,No,0.6653541062033014,-1.3845431799806447,-0.8875151110697495,0.08504925188071055,0.0,1.251429467720567,-0.6605306743650393,1.5307578157073911,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.6297721248643747,-1.3042344140471647,-1.0785044383346125,-0.6039107501479274,-0.42623001504290287,-0.6589728319256667,0.0,-0.9320143892374165,-0.16451140099023315,1.707499689688721,0.33809616377248186,0.32522751910309133,0.7649976209279952,-0.3687152874355457,1.086895217551534,0.5952380952380951,0.10164638511095203,0.03571428571428571,0.5,0.0,0.8597000483792936,0.3333333333333333,0.9571428571428571,0.6666666666666667,0.0,1.0,0.13322801474460244,0.11800843204175868,0.0,0.1428571428571428,0.0,0.3333333333333333,0.0,0.0,0.25,0.8333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.06666666666666667,0.47058823529411764,0.006707734271501564,0.038062492145264686,0.00031198764053495646,0.0004679814608024347,0.00015599382026747823,0.2773570124355763,0.00031198764053495646,0.01513140056594539,0.0004679814608024347,0.00015599382026747823,0.0006239752810699129,0.5520621299266054,0.7851168974062179,0.0,0.002027919663477217,0.0004679814608024347,0.00031198764053495646,0.012479505621398258,0.0,0.0015599382026747822,0.0007799691013373911,0.0004679814608024347,0.001403944382407304,0.0010919567418723477,0.00015599382026747823,0.0012479505621398258
34,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,No,-0.3201625558062908,-0.7226228844407089,-0.7641208792270812,-0.8916882501868245,0.0,1.253091095418632,1.1697805251007627,-1.6676657419318217,-2.432005601372186,-0.05778754527941421,1.1532535902386967,-0.10070028204826965,1.5515573963709128,0.9237707881769818,-0.8772324258614291,-0.42623001504290287,-1.584178240646517,0.0,-0.9320143892374165,-0.678773515728442,0.1557070814399298,0.33809616377248186,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.380952380952381,0.2927702219040802,0.07142857142857142,0.25,0.0,0.8601838413159167,1.0,0.02857142857142858,0.0,0.25,1.0,0.2643496577145866,0.9339088536438466,0.5555555555555556,0.0714285714285714,0.0,0.0,0.0,0.0,0.15000000000000002,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.001301394729431179,0.019559197257039192,0.0001148289467145158,7.655263114301053e-05,3.8276315571505265e-05,0.06809356540170787,0.00015310526228602106,0.0012248420982881685,3.8276315571505265e-05,7.655263114301053e-05,0.00015310526228602106,0.23076790658060525,0.970419428684373,0.00019138157785752633,0.0004593157868580632,0.0001148289467145158,3.8276315571505265e-05,0.0030621052457204213,0.0,0.0002296578934290316,0.0001148289467145158,0.0001148289467145158,7.655263114301053e-05,7.655263114301053e-05,7.655263114301053e-05,7.655263114301053e-05
21,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,Yes,-1.7436866231534796,-1.1539866725453862,-0.270543951856408,-1.8684257522543597,0.0,1.2547527231166968,-0.6605306743650393,-1.7168722582031943,0.3796721288811475,-0.9614863916702531,-0.6608531809232983,-0.8125037653550776,-1.3697264900144297,-0.6780493930322936,-0.6039107501479274,-0.42623001504290287,-0.6589728319256667,0.0,-0.9320143892374165,-1.3216011591512031,0.1557070814399298,0.33809616377248186,-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,-1.1559347102263289,0.07142857142857145,0.16821760916249104,0.2142857142857143,0.0,0.0,0.8606676342525399,0.3333333333333333,0.01428571428571429,0.6666666666666667,0.0,0.3333333333333333,0.0879410215903107,0.09929732985344308,0.1111111111111111,0.1428571428571428,0.0,0.3333333333333333,0.0,0.0,0.025,0.5,0.6666666666666667,0.025,0.0,0.06666666666666667,0.0,0.0037521199005102644,0.06021259078437901,0.0012507066335034215,0.0001786723762147745,0.0001786723762147745,0.3180368296622986,0.000357344752429549,0.005538843662658009,0.0005360171286443235,0.0001786723762147745,0.000357344752429549,0.4786632958793809,0.8159967421728751,0.0001786723762147745,0.0023227408907920684,0.0005360171286443235,0.000357344752429549,0.01429379009718196,0.0,0.0001786723762147745,0.0005360171286443235,0.0005360171286443235,0.0001786723762147745,0.0,0.0001786723762147745,0.0
38,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,No,0.11784484953130571,0.868960747531721,-0.3939381836990763,-0.8916882501868245,0.0,1.2580759785128268,1.1697805251007627,-1.2740136117608418,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.5951381046318345,0.2899214179199737,-0.6780493930322936,-1.1505541015749308,-0.42623001504290287,-0.6589728319256667,0.0,0.24198831185855807,-0.8073390444129942,0.1557070814399298,0.33809616377248186,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,0.4761904761904761,0.7523264137437365,0.17857142857142855,0.25,0.0,0.8616352201257861,1.0,0.14285714285714285,0.3333333333333333,0.0,0.6666666666666667,0.14181147972617167,0.5734591447500502,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.125,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.23529411764705882,0.002245445405582476,0.06813154085885777,0.0003545440114077594,0.0001181813371359198,5.90906685679599e-05,0.10529957138810454,0.0002363626742718396,0.002363626742718396,0.0001181813371359198,5.90906685679599e-05,0.0001772720057038797,0.21875365503858754,0.9676687884689112,5.90906685679599e-05,0.0006499973542475588,0.0001772720057038797,0.0001181813371359198,0.004727253485436792,5.90906685679599e-05,0.0002954533428397995,0.0001772720057038797,0.0001772720057038797,0.0002954533428397995,0.0002363626742718396,0.0,0.0002363626742718396
22,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,Yes,-1.6341847718190805,1.2185141620303388,-0.14714972001373974,-1.8684257522543597,0.0,1.2597376062108916,0.2546249253678617,0.645040522822686,0.3796721288811475,-0.9614863916702531,-1.5679065665042957,-0.8722102664921562,0.23693748521684305,-0.6780493930322936,0.4893759527060795,-0.42623001504290287,0.26623257679518353,0.0,-0.9320143892374165,-1.3216011591512031,2.4833959938131165,0.33809616377248186,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.09523809523809518,0.8532569792412311,0.25,0.0,0.0,0.8621190130624092,0.6666666666666667,0.7,0.6666666666666667,0.0,0.0,0.07314375987361771,0.5583216221642241,0.1111111111111111,0.4285714285714285,0.0,0.6666666666666667,0.0,0.0,0.025,1.0,0.6666666666666667,0.025,0.0,0.0,0.0,0.001347424445402002,0.07925305601591776,0.000489972525600728,6.1246565700091e-05,6.1246565700091e-05,0.10920262664326225,0.000183739697100273,0.004838478690307188,0.000183739697100273,6.1246565700091e-05,6.1246565700091e-05,0.1468692645488182,0.9798838046357559,6.1246565700091e-05,0.001041191616901547,0.000183739697100273,0.000183739697100273,0.004899725256007279,0.0,6.1246565700091e-05,0.000367479394200546,0.000183739697100273,6.1246565700091e-05,0.0,0.0,0.0
31,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,No,-0.6486681098094882,-1.5035400870440039,2.4441291486822943,1.0617867539482457,0.0,1.2613992339089566,-1.5756862740979403,1.235518718079156,-1.0261667362455194,-0.05778754527941421,1.1532535902386967,-0.2199008056706933,-0.12804732441188466,-0.6780493930322936,-0.3305890744344257,-0.42623001504290287,-1.584178240646517,0.0,1.4159910129545328,0.2211851850634235,0.1557070814399298,0.33809616377248186,0.8150681472604113,0.7649976209279952,0.8730062991171511,0.8065414765793012,0.3095238095238095,0.06728704366499641,0.9999999999999999,0.75,0.0,0.8626028059990324,0.0,0.8714285714285714,0.3333333333333333,0.25,1.0,0.2348077935755661,0.45404537241517773,0.1111111111111111,0.2142857142857143,0.0,0.0,0.0,0.6666666666666666,0.325,0.5,0.6666666666666667,0.30000000000000004,0.38888888888888884,0.3333333333333333,0.4117647058823529,0.002125328182139636,0.013437558829011891,0.0019882102349048207,0.0002742358944696304,6.85589736174076e-05,0.12230920893345518,6.85589736174076e-05,0.006238866599184092,0.0001371179472348152,0.0001371179472348152,0.0002742358944696304,0.3748804677399848,0.9188273644204967,6.85589736174076e-05,0.0009598256306437065,0.00020567692085222283,6.85589736174076e-05,0.005484717889392608,0.0001371179472348152,0.0008912666570262989,0.00020567692085222283,0.00020567692085222283,0.0008227076834088913,0.00047991281532185325,0.000342794868087038,0.00047991281532185325
51,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,No,1.5413689168784945,0.34587017689903765,-0.7641208792270812,0.08504925188071055,0.0,1.2647224893050864,-1.5756862740979403,-0.6343289002329991,0.3796721288811475,0.8459113011114247,0.24620020465769926,1.4051359227861626,1.218615920048057,-0.27759434772997477,-1.1505541015749308,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,0.4783162424325279,-0.6201892226844657,0.33809616377248186,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.7857142857142856,0.6012884753042232,0.07142857142857142,0.5,0.0,0.8635703918722786,0.0,0.32857142857142857,0.6666666666666667,0.5,0.6666666666666667,0.6375460768825698,0.8387873920899418,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.375,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0019216120000717799,0.03549330400132582,0.00011303600000422234,0.00011303600000422234,3.767866666807411e-05,0.06729409866918037,3.767866666807411e-05,0.001996969333407928,0.00011303600000422234,0.00011303600000422234,0.00011303600000422234,0.4941933920184601,0.8660064746990155,7.535733333614822e-05,0.0004144653333488153,0.00011303600000422234,0.00015071466667229645,0.003014293333445929,0.0,0.0005651800000211117,7.535733333614822e-05,0.00011303600000422234,7.535733333614822e-05,7.535733333614822e-05,7.535733333614822e-05,7.535733333614822e-05
37,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,No,0.008342998196906572,-0.5292529104627501,-0.02375548817107146,-0.8916882501868245,0.0,1.2663841170031513,-0.6605306743650393,-0.9787745141326066,-1.0261667362455194,-0.05778754527941421,-0.6608531809232983,-0.4916610012376806,-0.7748167098225142,-0.6780493930322936,-0.3305890744344257,-0.42623001504290287,-1.584178240646517,0.0,1.4159910129545328,-0.8073390444129942,-0.6201892226844657,0.33809616377248186,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,0.4523809523809524,0.34860415175375803,0.2857142857142857,0.25,0.0,0.8640541848089017,0.3333333333333333,0.2285714285714286,0.3333333333333333,0.25,0.3333333333333333,0.16745655608214852,0.26926320016061034,0.1111111111111111,0.2142857142857143,0.0,0.0,0.0,0.6666666666666666,0.125,0.3333333333333333,0.6666666666666667,0.125,0.1111111111111111,0.0,0.1764705882352941,0.0037273418401450637,0.059335252536363306,0.0009066507178731235,0.00020147793730513857,0.00010073896865256928,0.18002053698214132,0.00020147793730513857,0.004633992558018187,0.00020147793730513857,0.00020147793730513857,0.00020147793730513857,0.4219955396856127,0.8865029241426097,0.00010073896865256928,0.00141034556113597,0.00030221690595770784,0.00010073896865256928,0.008059117492205543,0.00020147793730513857,0.0005036948432628464,0.00020147793730513857,0.00030221690595770784,0.0005036948432628464,0.00020147793730513857,0.0,0.00030221690595770784
46,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,No,0.9938596602064987,-0.16978308704218573,-0.8875151110697495,1.0617867539482457,0.0,1.269707372399281,0.2546249253678617,-0.9787745141326066,0.3796721288811475,2.6533089938931025,1.1532535902386967,2.725053307353891,-0.013365921001394932,1.7246808787816195,0.4893759527060795,-0.42623001504290287,0.26623257679518353,0.0,0.24198831185855807,1.6354060005934978,0.1557070814399298,0.33809616377248186,-0.8177339465973219,-0.8915894197262932,-0.058284890797371494,-0.5952272282818631,0.6666666666666665,0.4523979957050823,0.03571428571428571,0.75,0.0,0.865021770682148,0.6666666666666667,0.2285714285714286,0.6666666666666667,1.0,1.0,0.9646656134807793,0.48680987753463156,0.7777777777777777,0.4285714285714285,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6000000000000001,0.5,0.6666666666666667,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941,0.0019109126326870005,0.030491518965049095,8.308315794291307e-05,0.00016616631588582613,4.154157897145653e-05,0.07431788477993573,0.0001246247369143696,0.0019109126326870005,0.0001246247369143696,0.00020770789485728266,0.00016616631588582613,0.8029156383603119,0.590638169816169,0.00029079105280019574,0.000706206842514761,0.0001246247369143696,0.0001246247369143696,0.0033233263177165225,4.154157897145653e-05,0.0009969978953149568,0.0001246247369143696,0.0001246247369143696,8.308315794291307e-05,4.154157897145653e-05,8.308315794291307e-05,8.308315794291307e-05
36,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,No,-0.10115885313749257,1.4391542605436507,0.09963874367159682,0.08504925188071055,0.0,1.2713690000973459,1.1697805251007627,1.1863122018077836,0.3796721288811475,0.8459113011114247,-1.5679065665042957,0.386300787724627,1.6353197939599469,1.7246808787816195,-0.6039107501479274,-0.42623001504290287,1.1914379855160337,0.0,0.24198831185855807,0.4783162424325279,-1.3960855268088614,0.33809616377248186,0.8150681472604113,1.0410954610370433,0.8730062991171511,0.8065414765793012,0.42857142857142855,0.9169649248389405,0.3214285714285714,0.5,0.0,0.8655055636187711,1.0,0.857142857142857,0.6666666666666667,0.5,0.0,0.38504476040021063,0.9578397912065849,0.7777777777777777,0.1428571428571428,0.0,1.0,0.0,0.3333333333333333,0.375,0.16666666666666666,0.6666666666666667,0.30000000000000004,0.4444444444444444,0.3333333333333333,0.4117647058823529,0.0013165340389406904,0.050576849329304854,0.00036570389970574734,0.0001097111699117242,3.657038997057474e-05,0.06546099804732877,0.00014628155988229895,0.003291335097351726,0.0001097111699117242,0.0001097111699117242,3.657038997057474e-05,0.30430221494515236,0.9489650493464438,0.00025599272979402314,0.00047541506961747154,0.0001097111699117242,0.00014628155988229895,0.0029256311976459787,3.657038997057474e-05,0.000548555849558621,3.657038997057474e-05,0.0001097111699117242,0.0004388446796468968,0.0002925631197645979,0.00018285194985287367,0.00025599272979402314
44,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,Yes,0.7748559575377005,-0.9259092673406143,-1.0109093429124179,-0.8916882501868245,0.0,1.2746922554934756,0.2546249253678617,1.6291708482501361,0.3796721288811475,-0.9614863916702531,-0.6608531809232983,-0.8841090709892252,-0.4526968855371681,-0.6780493930322936,-0.8772324258614291,-0.42623001504290287,0.26623257679518353,0.0,2.5899937140505074,-0.678773515728442,-0.6201892226844657,-1.0778621289498782,-0.32789331844000197,-0.33939373950819707,-0.058284890797371494,-0.3148734873096303,0.6190476190476188,0.23407301360057267,0.0,0.25,0.0,0.8664731494920174,0.6666666666666667,0.9857142857142855,0.6666666666666667,0.0,0.3333333333333333,0.07019483938915219,0.3612929130696647,0.1111111111111111,0.0714285714285714,0.0,0.6666666666666667,0.0,1.0,0.15000000000000002,0.3333333333333333,0.3333333333333333,0.125,0.16666666666666666,0.13333333333333333,0.1764705882352941,0.0038307074182446035,0.037349397327884885,8.70615322328319e-05,0.0001741230644656638,8.70615322328319e-05,0.15601426576123475,0.0002611845966984957,0.008619091691050358,0.0002611845966984957,8.70615322328319e-05,0.0001741230644656638,0.2038981084892923,0.9656865155265714,8.70615322328319e-05,0.0010447383867939828,0.0002611845966984957,0.0002611845966984957,0.006964922578626552,0.0002611845966984957,0.0005223691933969914,0.0001741230644656638,0.0001741230644656638,0.0004353076611641595,0.0002611845966984957,0.0001741230644656638,0.0002611845966984957
37,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,No,0.008342998196906572,1.082163539353573,-0.14714972001373974,-0.8916882501868245,0.0,1.2780155108896056,0.2546249253678617,1.137105685536411,0.3796721288811475,-0.05778754527941421,-0.6608531809232983,-0.5167334821422189,-0.20815565767656496,-0.27759434772997477,-0.6039107501479274,-0.42623001504290287,0.26623257679518353,0.0,-0.9320143892374165,0.9925783571707368,0.9316033855643254,-1.0778621289498782,0.48850772848886465,-1.1676872598353414,0.5625759024789769,0.8065414765793012,0.4523809523809524,0.8138869005010737,0.25,0.25,0.0,0.8674407353652636,0.6666666666666667,0.8428571428571427,0.6666666666666667,0.25,0.3333333333333333,0.16124275934702476,0.4311584019273238,0.2222222222222222,0.1428571428571428,0.0,0.6666666666666667,0.0,0.0,0.47500000000000003,0.6666666666666666,0.3333333333333333,0.25,0.0,0.26666666666666666,0.4117647058823529,0.002712947240650957,0.09084707111260906,0.0005865831871677744,0.0001466457967919436,7.33228983959718e-05,0.13154127972237342,0.00021996869518791542,0.006525737957241491,0.00021996869518791542,0.0001466457967919436,0.0001466457967919436,0.29849751937000124,0.9408794322171102,0.0001466457967919436,0.0009531976791476335,0.00021996869518791542,0.00021996869518791542,0.005865831871677745,0.0,0.0013931350695234642,0.0002932915935838872,0.0001466457967919436,0.0007332289839597181,0.0,0.0002932915935838872,0.0005132602887718027
35,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,Yes,-0.2106607044718917,-1.2382761483819322,2.197340684996958,0.08504925188071055,0.0,1.2830003939838002,0.2546249253678617,0.8910731041795485,0.3796721288811475,-0.05778754527941421,1.1532535902386967,-0.14659567082267877,-0.11539864021219828,-0.6780493930322936,0.7626976284195812,-0.42623001504290287,1.1914379855160337,0.0,-0.9320143892374165,-0.16451140099023315,-0.6201892226844657,0.33809616377248186,0.48850772848886465,0.7649976209279952,1.4938670923934996,0.8065414765793012,0.4047619047619047,0.14387974230493916,0.9285714285714285,0.5,0.0,0.868892114175133,0.6666666666666667,0.7714285714285714,0.6666666666666667,0.25,1.0,0.25297525013164823,0.4576591045974704,0.1111111111111111,0.4999999999999999,0.0,1.0,0.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.25,0.38888888888888884,0.4666666666666667,0.4117647058823529,0.0023642053722590646,0.02046726365127133,0.0018238155728855642,0.0002026461747650627,6.754872492168756e-05,0.12138505868427256,0.0002026461747650627,0.005674092893421755,0.0002026461747650627,0.00013509744984337513,0.00027019489968675025,0.3926607379697698,0.9113673966434086,6.754872492168756e-05,0.001215877048590376,0.0002026461747650627,0.00027019489968675025,0.005403897993735005,0.0,0.0006754872492168757,0.00013509744984337513,0.0002026461747650627,0.0006754872492168757,0.00047284107445181293,0.00047284107445181293,0.00047284107445181293
33,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,No,-0.42966440714069,0.15993750961253883,-0.14714972001373974,1.0617867539482457,0.0,1.2846620216818652,1.1697805251007627,1.1863122018077836,1.7855109940078144,-0.9614863916702531,-1.5679065665042957,-0.7139136709507914,-1.1576502182663548,1.3242258334793007,1.036019304133083,-0.42623001504290287,-0.6589728319256667,0.0,0.24198831185855807,0.34975071374797573,-1.3960855268088614,0.33809616377248186,0.48850772848886465,1.0410954610370433,1.4938670923934996,0.5261877356070683,0.35714285714285715,0.5476020042949177,0.25,0.75,0.0,0.869375907111756,1.0,0.857142857142857,1.0,0.0,0.0,0.11237493417588204,0.15988757277655088,0.6666666666666666,0.5714285714285713,0.0,0.3333333333333333,0.0,0.3333333333333333,0.35000000000000003,0.16666666666666666,0.6666666666666667,0.25,0.4444444444444444,0.4666666666666667,0.3529411764705882,0.004630135242895648,0.12164628047244021,0.001122457028580763,0.0005612285142903815,0.00014030712857259538,0.25227221717352655,0.0005612285142903815,0.012627641571533586,0.0005612285142903815,0.00014030712857259538,0.00014030712857259538,0.44098530510366735,0.8525061132070896,0.0008418427714355724,0.0026658354428793127,0.0004209213857177862,0.00028061425714519077,0.011224570285807632,0.00014030712857259538,0.0019642998000163354,0.00014030712857259538,0.0004209213857177862,0.001403071285725954,0.001122457028580763,0.0009821499000081677,0.0008418427714355724
28,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,No,-0.9771736638126857,0.9383756099853472,-1.0109093429124179,0.08504925188071055,0.0,1.28632364937993,0.2546249253678617,0.7926600716368035,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.947427709205771,-1.2342450281422335,-0.6780493930322936,-1.1505541015749308,-0.42623001504290287,0.26623257679518353,0.0,0.24198831185855807,-0.8073390444129942,2.4833959938131165,1.754054456494842,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,0.23809523809523808,0.7723693629205439,0.0,0.5,0.0,0.8698597000483792,0.6666666666666667,0.7428571428571429,0.6666666666666667,0.0,1.0,0.054502369668246446,0.13800441678377834,0.1111111111111111,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.125,1.0,1.0,0.125,0.16666666666666666,0.0,0.1764705882352941,0.004459906524130835,0.18811248589280413,0.0001592823758618155,0.00047784712758544654,0.0001592823758618155,0.28654899417540614,0.00047784712758544654,0.013061154820668872,0.00047784712758544654,0.0001592823758618155,0.000637129503447262,0.3255731762615509,0.8809908208917017,0.0001592823758618155,0.0017521061344799706,0.00047784712758544654,0.00047784712758544654,0.012742590068945242,0.0001592823758618155,0.0007964118793090776,0.0009556942551708931,0.000637129503447262,0.0007964118793090776,0.00047784712758544654,0.0,0.00047784712758544654
39,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,No,0.22734670086570485,1.116870970580386,0.09963874367159682,-1.8684257522543597,0.0,1.287985277077995,0.2546249253678617,-0.043850704976529056,0.3796721288811475,0.8459113011114247,0.24620020465769926,1.4790784935893773,-0.8993359787216488,1.7246808787816195,1.5826626555600865,2.346151056253851,0.26623257679518353,0.0,-0.9320143892374165,-0.2930769296747854,0.1557070814399298,0.33809616377248186,-0.4911735278257753,-0.33939373950819707,-0.058284890797371494,-0.5952272282818631,0.49999999999999994,0.8239083750894773,0.3214285714285714,0.0,0.0,0.8703434929850024,0.6666666666666667,0.49999999999999994,0.6666666666666667,0.5,0.6666666666666667,0.6558715113217483,0.23368801445492873,0.7777777777777777,0.7142857142857143,1.0,0.6666666666666667,0.0,0.0,0.225,0.5,0.6666666666666667,0.1,0.16666666666666666,0.13333333333333333,0.11764705882352941,0.002472847596565108,0.07944815483323282,0.0006340634862987457,6.340634862987456e-05,6.340634862987456e-05,0.11413142753377421,0.0001902190458896237,0.004121412660941847,0.0001902190458896237,0.0001902190458896237,0.0001902190458896237,0.8537030779526311,0.5017978430568273,0.0004438444404091219,0.0013315333212273659,0.00025362539451949823,0.0001902190458896237,0.005072507890389965,0.0,0.000570657137668871,0.0001902190458896237,0.0001902190458896237,0.00025362539451949823,0.0001902190458896237,0.00012681269725974912,0.00012681269725974912
